id,month,region_type,region_name,country,source,ns,s,dn_ds
7033,2020-08-01,GENE,ORF8,Japan,GISAID,58,36,0.43245614035087726
7034,2020-08-01,GENE,ORF8,Jordan,GISAID,14,2,1.8789473684210531
7035,2020-08-01,GENE,ORF8,Kenya,GISAID,7,8,0.23486842105263164
7036,2020-08-01,GENE,ORF8,Latvia,GISAID,2,11,0.04880382775119618
7037,2020-08-01,GENE,ORF8,Lithuania,GISAID,21,35,0.1610526315789474
7038,2020-08-01,GENE,ORF8,Luxembourg,GISAID,2,1,0.536842105263158
7039,2020-08-01,GENE,ORF8,Mexico,GISAID,16,10,0.4294736842105264
7040,2020-08-01,GENE,ORF8,Mozambique,GISAID,2,7,0.07669172932330828
7041,2020-08-01,GENE,ORF8,Nepal,GISAID,0,1,
7042,2020-08-01,GENE,ORF8,Netherlands,GISAID,9,21,0.11503759398496242
7043,2020-08-01,GENE,ORF8,North Macedonia,GISAID,1,1,0.268421052631579
7044,2020-08-01,GENE,ORF8,Norway,GISAID,22,9,0.6561403508771931
7045,2020-08-01,GENE,ORF8,Papua New Guinea,GISAID,2,2,0.268421052631579
7046,2020-08-01,GENE,ORF8,Peru,GISAID,9,7,0.34511278195488726
7047,2020-08-01,GENE,ORF8,Poland,GISAID,0,1,
7048,2020-08-01,GENE,ORF8,Qatar,GISAID,8,1,2.147368421052632
7049,2020-08-01,GENE,ORF8,Romania,GISAID,0,1,
7050,2020-08-01,GENE,ORF8,Russian Federation,GISAID,25,10,0.6710526315789475
7051,2020-08-01,GENE,ORF8,Rwanda,GISAID,5,3,0.4473684210526317
7052,2020-08-01,GENE,ORF8,Saudi Arabia,GISAID,4,2,0.536842105263158
7053,2020-08-01,GENE,ORF8,Singapore,GISAID,3,4,0.20131578947368425
7054,2020-08-01,GENE,ORF8,Slovenia,GISAID,4,2,0.536842105263158
7055,2020-08-01,GENE,ORF8,South Africa,GISAID,27,28,0.2588345864661655
7056,2020-08-01,GENE,ORF8,Spain,GISAID,41,235,0.04683090705487123
7057,2020-08-01,GENE,ORF8,Suriname,GISAID,5,19,0.07063711911357343
7058,2020-08-01,GENE,ORF8,Sweden,GISAID,8,7,0.30676691729323313
7059,2020-08-01,GENE,ORF8,Switzerland,GISAID,17,24,0.19013157894736846
7060,2020-08-01,GENE,ORF8,Trinidad and Tobago,GISAID,0,7,
7061,2020-08-01,GENE,ORF8,Uganda,GISAID,69,1,18.52105263157895
7062,2020-08-01,GENE,ORF8,United Kingdom,GISAID,282,1108,0.06831654949648491
7063,2020-08-01,GENE,ORF8,United States,GISAID,3130,303,2.7727983324648258
7064,2020-08-01,GENE,S,Argentina,GISAID,394,46,2.4301314459049532
7065,2020-08-01,GENE,S,Armenia,GISAID,54,4,3.8302325581395333
7066,2020-08-01,GENE,S,Aruba,GISAID,5,4,0.35465116279069747
7067,2020-08-01,GENE,S,Australia,GISAID,8894,5863,0.4303963761706244
7068,2020-08-01,GENE,S,Austria,GISAID,107,33,0.9199436222692033
7069,2020-08-01,GENE,S,Bahamas,GISAID,5,5,0.283720930232558
7070,2020-08-01,GENE,S,Bangladesh,GISAID,46,12,1.0875968992248057
7071,2020-08-01,GENE,S,Belgium,GISAID,379,36,2.9869509043927636
7072,2020-08-01,GENE,S,"Bolivia, Plurinational State of",GISAID,8,5,0.4539534883720928
7073,2020-08-01,GENE,S,Bosnia and Herzegovina,GISAID,2,1,0.567441860465116
7074,2020-08-01,GENE,S,Brazil,GISAID,496,106,1.3275998244844223
7075,2020-08-01,GENE,S,Bulgaria,GISAID,12,2,1.7023255813953482
7076,2020-08-01,GENE,S,Burkina Faso,GISAID,24,16,0.42558139534883704
7077,2020-08-01,GENE,S,Cameroon,GISAID,2,1,0.567441860465116
7078,2020-08-01,GENE,S,Canada,GISAID,1846,729,0.7184483363639261
7079,2020-08-01,GENE,S,Chile,GISAID,128,51,0.712083903328773
7080,2020-08-01,GENE,S,Colombia,GISAID,23,7,0.932225913621262
7081,2020-08-01,GENE,S,Costa Rica,GISAID,25,3,2.3643410852713167
7082,2020-08-01,GENE,S,Côte d'Ivoire,GISAID,18,3,1.7023255813953482
7083,2020-08-01,GENE,S,Croatia,GISAID,12,1,3.4046511627906964
7084,2020-08-01,GENE,S,Cyprus,GISAID,18,12,0.42558139534883704
7085,2020-08-01,GENE,S,Czechia,GISAID,104,30,0.9835658914728679
7086,2020-08-01,GENE,S,Denmark,GISAID,3008,414,2.061431299853948
7087,2020-08-01,GENE,S,Ecuador,GISAID,34,7,1.378073089700996
7088,2020-08-01,GENE,S,Egypt,GISAID,82,17,1.3685362517099857
7089,2020-08-01,GENE,S,Equatorial Guinea,GISAID,7,1,1.9860465116279062
7090,2020-08-01,GENE,S,Faroe Islands,GISAID,10,11,0.25792811839323454
7091,2020-08-01,GENE,S,Finland,GISAID,46,20,0.6525581395348834
7092,2020-08-01,GENE,S,France,GISAID,742,50,4.210418604651161
7093,2020-08-01,GENE,S,Gambia,GISAID,83,11,2.140803382663847
7094,2020-08-01,GENE,S,Germany,GISAID,550,124,1.258439609902475
7095,2020-08-01,GENE,S,Ghana,GISAID,35,10,0.9930232558139531
7096,2020-08-01,GENE,S,Greece,GISAID,28,9,0.8826873385012916
7097,2020-08-01,GENE,S,Guatemala,GISAID,3,3,0.283720930232558
7098,2020-08-01,GENE,S,Hong Kong,GISAID,264,4,18.72558139534883
7099,2020-08-01,GENE,S,Hungary,GISAID,42,7,1.7023255813953482
7100,2020-08-01,GENE,S,Iceland,GISAID,205,123,0.47286821705426335
7101,2020-08-01,GENE,S,India,GISAID,1013,444,0.6473182484810389
7102,2020-08-01,GENE,S,Indonesia,GISAID,63,21,0.8511627906976741
7103,2020-08-01,GENE,S,"Iran, Islamic Republic of",GISAID,8,3,0.7565891472868214
7104,2020-08-01,GENE,S,Ireland,GISAID,248,32,2.1988372093023245
7105,2020-08-01,GENE,S,Israel,GISAID,7,1,1.9860465116279062
7106,2020-08-01,GENE,S,Italy,GISAID,302,37,2.3157762413576357
7107,2020-08-01,GENE,S,Japan,GISAID,5369,247,6.167197062423497
7108,2020-08-01,GENE,S,Jordan,GISAID,31,10,0.8795348837209298
7109,2020-08-01,GENE,S,Kenya,GISAID,81,31,0.7413353338334581
7110,2020-08-01,GENE,S,Latvia,GISAID,66,17,1.101504787961696
7111,2020-08-01,GENE,S,Lebanon,GISAID,25,4,1.7732558139534875
7112,2020-08-01,GENE,S,Lithuania,GISAID,71,24,0.8393410852713175
7113,2020-08-01,GENE,S,Luxembourg,GISAID,31,16,0.5497093023255811
7114,2020-08-01,GENE,S,Mexico,GISAID,295,83,1.0084057158868025
7115,2020-08-01,GENE,S,Mozambique,GISAID,37,3,3.4992248062015485
7116,2020-08-01,GENE,S,Nepal,GISAID,15,1,4.25581395348837
7117,2020-08-01,GENE,S,Netherlands,GISAID,391,47,2.360316674913408
7118,2020-08-01,GENE,S,New Zealand,GISAID,119,99,0.341038289875499
7119,2020-08-01,GENE,S,Nigeria,GISAID,34,2,4.8232558139534865
7120,2020-08-01,GENE,S,Northern Mariana Islands,GISAID,13,2,1.8441860465116269
7121,2020-08-01,GENE,S,North Macedonia,GISAID,13,3,1.2294573643410847
14160,2021-05-01,GENE,N,Spain,GISAID,16722,3142,1.5860825937090886
7122,2020-08-01,GENE,S,Norway,GISAID,329,38,2.4564259485924103
7123,2020-08-01,GENE,S,Not available,GISAID,333,44,2.147251585623678
7124,2020-08-01,GENE,S,Pakistan,GISAID,14,10,0.3972093023255812
7125,2020-08-01,GENE,S,"Palestine, State of",GISAID,16,1,4.539534883720928
7126,2020-08-01,GENE,S,Panama,GISAID,47,15,0.888992248062015
7127,2020-08-01,GENE,S,Papua New Guinea,GISAID,0,2,
7128,2020-08-01,GENE,S,Peru,GISAID,249,150,0.47097674418604624
7129,2020-08-01,GENE,S,Poland,GISAID,7,1,1.9860465116279062
7130,2020-08-01,GENE,S,Portugal,GISAID,73,37,0.5597737272155874
7131,2020-08-01,GENE,S,Qatar,GISAID,202,31,1.8487621905476361
7132,2020-08-01,GENE,S,Romania,GISAID,3,1,0.8511627906976741
7133,2020-08-01,GENE,S,Russian Federation,GISAID,242,47,1.4608609599208306
7134,2020-08-01,GENE,S,Rwanda,GISAID,110,6,5.201550387596897
7135,2020-08-01,GENE,S,Saudi Arabia,GISAID,42,13,0.916636851520572
7136,2020-08-01,GENE,S,Senegal,GISAID,27,10,0.7660465116279067
7137,2020-08-01,GENE,S,Serbia,GISAID,15,10,0.42558139534883704
7138,2020-08-01,GENE,S,Singapore,GISAID,25,55,0.12896405919661727
7139,2020-08-01,GENE,S,Slovakia,GISAID,5,3,0.47286821705426335
7140,2020-08-01,GENE,S,Slovenia,GISAID,197,55,1.0162367864693442
7141,2020-08-01,GENE,S,South Africa,GISAID,518,169,0.869629833493876
7142,2020-08-01,GENE,S,Spain,GISAID,1136,48,6.71472868217054
7143,2020-08-01,GENE,S,Suriname,GISAID,55,21,0.7430786267995567
7144,2020-08-01,GENE,S,Sweden,GISAID,168,21,2.269767441860464
7145,2020-08-01,GENE,S,Switzerland,GISAID,821,78,2.9863446630888477
7146,2020-08-01,GENE,S,Trinidad and Tobago,GISAID,10,2,1.4186046511627899
7147,2020-08-01,GENE,S,Turkey,GISAID,30,9,0.9457364341085267
7148,2020-08-01,GENE,S,Uganda,GISAID,114,66,0.4900634249471456
7149,2020-08-01,GENE,S,Ukraine,GISAID,13,4,0.9220930232558134
7150,2020-08-01,GENE,S,United Arab Emirates,GISAID,94,36,0.7408268733850126
7151,2020-08-01,GENE,S,United Kingdom,GISAID,11879,3209,1.0502714023784845
7152,2020-08-01,GENE,S,United States,GISAID,13293,3767,1.0011952019063959
7153,2020-08-01,GENE,S,Zambia,GISAID,20,10,0.567441860465116
7154,2020-08-01,GENE,S,Zimbabwe,GISAID,13,3,1.2294573643410847
7155,2020-09-01,GENE,E,Australia,GISAID,2,5,0.135
7156,2020-09-01,GENE,E,Austria,GISAID,0,1,
7157,2020-09-01,GENE,E,Belgium,GISAID,4,6,0.225
7158,2020-09-01,GENE,E,Brazil,GISAID,4,1,1.35
7159,2020-09-01,GENE,E,Canada,GISAID,23,1,7.762500000000001
7160,2020-09-01,GENE,E,Cyprus,GISAID,0,7,
7161,2020-09-01,GENE,E,Czechia,GISAID,0,2,
7162,2020-09-01,GENE,E,Denmark,GISAID,8,27,0.1
7163,2020-09-01,GENE,E,Finland,GISAID,0,2,
7164,2020-09-01,GENE,E,France,GISAID,3,4,0.25312500000000004
7165,2020-09-01,GENE,E,Gambia,GISAID,0,1,
7166,2020-09-01,GENE,E,Germany,GISAID,43,27,0.5375
7167,2020-09-01,GENE,E,Iceland,GISAID,2,8,0.084375
7168,2020-09-01,GENE,E,India,GISAID,30,9,1.1250000000000002
7169,2020-09-01,GENE,E,Indonesia,GISAID,0,1,
7170,2020-09-01,GENE,E,Ireland,GISAID,5,1,1.6875
7171,2020-09-01,GENE,E,Italy,GISAID,8,4,0.675
7172,2020-09-01,GENE,E,Japan,GISAID,7,10,0.23625000000000002
7173,2020-09-01,GENE,E,Latvia,GISAID,0,3,
7174,2020-09-01,GENE,E,Luxembourg,GISAID,0,2,
7175,2020-09-01,GENE,E,Malta,GISAID,0,7,
7176,2020-09-01,GENE,E,Mexico,GISAID,1,7,0.048214285714285716
7177,2020-09-01,GENE,E,Netherlands,GISAID,7,1,2.3625000000000003
7178,2020-09-01,GENE,E,Peru,GISAID,1,1,0.3375
7179,2020-09-01,GENE,E,Poland,GISAID,0,1,
7180,2020-09-01,GENE,E,Romania,GISAID,0,2,
7181,2020-09-01,GENE,E,Russian Federation,GISAID,2,16,0.0421875
7182,2020-09-01,GENE,E,Serbia,GISAID,0,1,
7183,2020-09-01,GENE,E,Singapore,GISAID,0,1,
7184,2020-09-01,GENE,E,South Africa,GISAID,131,14,3.1580357142857145
7185,2020-09-01,GENE,E,Spain,GISAID,13,6,0.73125
7186,2020-09-01,GENE,E,Sweden,GISAID,1,1,0.3375
7187,2020-09-01,GENE,E,Switzerland,GISAID,4,5,0.27
7188,2020-09-01,GENE,E,Turkey,GISAID,0,1,
7189,2020-09-01,GENE,E,United Kingdom,GISAID,109,652,0.056422546012269946
7190,2020-09-01,GENE,E,United States,GISAID,147,98,0.5062500000000001
7191,2020-09-01,GENE,M,Argentina,GISAID,0,2,
7192,2020-09-01,GENE,M,Armenia,GISAID,2,2,0.306
7193,2020-09-01,GENE,M,Australia,GISAID,119,162,0.22477777777777777
7194,2020-09-01,GENE,M,Austria,GISAID,0,47,
7195,2020-09-01,GENE,M,Bahrain,GISAID,0,1,
7196,2020-09-01,GENE,M,Bangladesh,GISAID,2,3,0.204
7197,2020-09-01,GENE,M,Belgium,GISAID,19,195,0.029815384615384615
7198,2020-09-01,GENE,M,Belize,GISAID,0,1,
7199,2020-09-01,GENE,M,Brazil,GISAID,10,31,0.09870967741935484
7200,2020-09-01,GENE,M,Bulgaria,GISAID,1,3,0.102
7201,2020-09-01,GENE,M,Burkina Faso,GISAID,0,10,
7202,2020-09-01,GENE,M,Canada,GISAID,406,253,0.4910513833992095
7203,2020-09-01,GENE,M,Chile,GISAID,3,8,0.11475
7204,2020-09-01,GENE,M,China,GISAID,0,2,
7205,2020-09-01,GENE,M,Colombia,GISAID,0,1,
7206,2020-09-01,GENE,M,Costa Rica,GISAID,0,1,
7207,2020-09-01,GENE,M,Côte d'Ivoire,GISAID,0,1,
7208,2020-09-01,GENE,M,Croatia,GISAID,0,9,
7209,2020-09-01,GENE,M,Cyprus,GISAID,0,8,
7210,2020-09-01,GENE,M,Czechia,GISAID,0,18,
7211,2020-09-01,GENE,M,Denmark,GISAID,26,1871,0.004252271512560128
7212,2020-09-01,GENE,M,Egypt,GISAID,0,23,
7213,2020-09-01,GENE,M,Faroe Islands,GISAID,0,10,
7214,2020-09-01,GENE,M,Finland,GISAID,6,172,0.010674418604651162
7215,2020-09-01,GENE,M,France,GISAID,17,555,0.009372972972972973
7216,2020-09-01,GENE,M,Gambia,GISAID,0,2,
7217,2020-09-01,GENE,M,Georgia,GISAID,0,2,
7218,2020-09-01,GENE,M,Germany,GISAID,20,185,0.03308108108108108
7219,2020-09-01,GENE,M,Greece,GISAID,1,14,0.021857142857142856
7220,2020-09-01,GENE,M,Guyana,GISAID,0,1,
7221,2020-09-01,GENE,M,Hong Kong,GISAID,1,21,0.014571428571428572
7222,2020-09-01,GENE,M,Hungary,GISAID,0,60,
7223,2020-09-01,GENE,M,Iceland,GISAID,2,562,0.0010889679715302492
7224,2020-09-01,GENE,M,India,GISAID,19,292,0.01991095890410959
7225,2020-09-01,GENE,M,Indonesia,GISAID,2,49,0.012489795918367347
7226,2020-09-01,GENE,M,"Iran, Islamic Republic of",GISAID,0,2,
7227,2020-09-01,GENE,M,Ireland,GISAID,47,109,0.13194495412844037
7228,2020-09-01,GENE,M,Italy,GISAID,14,239,0.017924686192468616
7230,2020-09-01,GENE,M,Jordan,GISAID,0,9,
7231,2020-09-01,GENE,M,Latvia,GISAID,99,23,1.3171304347826087
7232,2020-09-01,GENE,M,Lebanon,GISAID,0,2,
7233,2020-09-01,GENE,M,Lithuania,GISAID,1,14,0.021857142857142856
7234,2020-09-01,GENE,M,Luxembourg,GISAID,2,31,0.019741935483870966
7235,2020-09-01,GENE,M,Malta,GISAID,0,4,
7236,2020-09-01,GENE,M,Mexico,GISAID,1,15,0.020399999999999998
7237,2020-09-01,GENE,M,Mozambique,GISAID,0,1,
7238,2020-09-01,GENE,M,Netherlands,GISAID,6,200,0.009179999999999999
7239,2020-09-01,GENE,M,New Zealand,GISAID,2,16,0.03825
7240,2020-09-01,GENE,M,Nigeria,GISAID,2,1,0.612
7241,2020-09-01,GENE,M,Norway,GISAID,14,135,0.031733333333333336
7242,2020-09-01,GENE,M,Not available,GISAID,3,18,0.051
7243,2020-09-01,GENE,M,Oman,GISAID,0,1,
7244,2020-09-01,GENE,M,Pakistan,GISAID,0,3,
7245,2020-09-01,GENE,M,Peru,GISAID,2,3,0.204
7246,2020-09-01,GENE,M,Poland,GISAID,1,1,0.306
7247,2020-09-01,GENE,M,Qatar,GISAID,0,10,
7248,2020-09-01,GENE,M,Romania,GISAID,0,2,
7249,2020-09-01,GENE,M,Russian Federation,GISAID,11,43,0.07827906976744185
7250,2020-09-01,GENE,M,Serbia,GISAID,1,4,0.0765
7251,2020-09-01,GENE,M,Singapore,GISAID,0,9,
7252,2020-09-01,GENE,M,Slovakia,GISAID,3,8,0.11475
7253,2020-09-01,GENE,M,Slovenia,GISAID,1,120,0.0025499999999999997
7254,2020-09-01,GENE,M,South Africa,GISAID,58,88,0.20168181818181818
7255,2020-09-01,GENE,M,Spain,GISAID,42,859,0.014961583236321303
7256,2020-09-01,GENE,M,Sweden,GISAID,1,40,0.00765
7257,2020-09-01,GENE,M,Switzerland,GISAID,8,368,0.0066521739130434784
7258,2020-09-01,GENE,M,"Taiwan, Province of China",GISAID,0,2,
7259,2020-09-01,GENE,M,Thailand,GISAID,0,2,
7260,2020-09-01,GENE,M,Tunisia,GISAID,0,19,
7261,2020-09-01,GENE,M,Turkey,GISAID,5,5,0.306
7262,2020-09-01,GENE,M,Uganda,GISAID,0,2,
7263,2020-09-01,GENE,M,United Arab Emirates,GISAID,0,65,
7264,2020-09-01,GENE,M,United Kingdom,GISAID,491,9418,0.01595306859205776
7265,2020-09-01,GENE,M,United States,GISAID,230,795,0.08852830188679246
7266,2020-09-01,GENE,N,Angola,GISAID,9,10,0.26821698113207515
7267,2020-09-01,GENE,N,Argentina,GISAID,121,45,0.8013396226415086
7268,2020-09-01,GENE,N,Armenia,GISAID,26,11,0.7044082332761571
7269,2020-09-01,GENE,N,Australia,GISAID,1678,861,0.5808079679179535
7270,2020-09-01,GENE,N,Austria,GISAID,121,45,0.8013396226415086
7271,2020-09-01,GENE,N,Bahamas,GISAID,3,1,0.894056603773584
7272,2020-09-01,GENE,N,Bahrain,GISAID,5,2,0.7450471698113199
7273,2020-09-01,GENE,N,Bangladesh,GISAID,40,20,0.596037735849056
7274,2020-09-01,GENE,N,Belgium,GISAID,585,214,0.8146777464292003
7275,2020-09-01,GENE,N,Belize,GISAID,2,1,0.596037735849056
7276,2020-09-01,GENE,N,Bosnia and Herzegovina,GISAID,7,2,1.043066037735848
7277,2020-09-01,GENE,N,Botswana,GISAID,20,9,0.6622641509433955
7278,2020-09-01,GENE,N,Brazil,GISAID,583,240,0.7239374999999992
7279,2020-09-01,GENE,N,Bulgaria,GISAID,18,11,0.4876672384219548
7280,2020-09-01,GENE,N,Burkina Faso,GISAID,65,27,0.7174528301886784
7281,2020-09-01,GENE,N,Canada,GISAID,1914,805,0.7085815070901199
7282,2020-09-01,GENE,N,Chile,GISAID,291,130,0.6671037735849049
7283,2020-09-01,GENE,N,China,GISAID,6,2,0.894056603773584
7284,2020-09-01,GENE,N,Costa Rica,GISAID,42,24,0.521533018867924
7285,2020-09-01,GENE,N,Côte d'Ivoire,GISAID,6,1,1.788113207547168
7286,2020-09-01,GENE,N,Croatia,GISAID,34,24,0.4221933962264146
7287,2020-09-01,GENE,N,Czechia,GISAID,47,26,0.538726415094339
7288,2020-09-01,GENE,N,Denmark,GISAID,3883,1201,0.963536439759319
7289,2020-09-01,GENE,N,Ecuador,GISAID,42,19,0.6587785501489566
7290,2020-09-01,GENE,N,Egypt,GISAID,43,29,0.4418900455432656
7291,2020-09-01,GENE,N,Faroe Islands,GISAID,8,2,1.192075471698112
7292,2020-09-01,GENE,N,Finland,GISAID,241,45,1.596056603773583
7293,2020-09-01,GENE,N,France,GISAID,756,73,3.0863323856293583
7294,2020-09-01,GENE,N,Georgia,GISAID,6,4,0.447028301886792
7295,2020-09-01,GENE,N,Germany,GISAID,954,383,0.7423237597911219
7296,2020-09-01,GENE,N,Ghana,GISAID,38,11,1.0295197255574602
7297,2020-09-01,GENE,N,Greece,GISAID,147,58,0.7553236824983727
7298,2020-09-01,GENE,N,Guyana,GISAID,10,4,0.7450471698113199
7299,2020-09-01,GENE,N,Hong Kong,GISAID,141,71,0.5918402870050485
7300,2020-09-01,GENE,N,Hungary,GISAID,143,75,0.5682226415094334
7301,2020-09-01,GENE,N,Iceland,GISAID,699,123,1.6936194201564638
7302,2020-09-01,GENE,N,India,GISAID,1402,560,0.7461115229110504
7303,2020-09-01,GENE,N,Indonesia,GISAID,63,12,1.564599056603772
7304,2020-09-01,GENE,N,Ireland,GISAID,206,80,0.7673985849056596
7305,2020-09-01,GENE,N,Israel,GISAID,8,2,1.192075471698112
7306,2020-09-01,GENE,N,Italy,GISAID,501,92,1.62290709598031
7307,2020-09-01,GENE,N,Japan,GISAID,3883,1380,0.8385559885151754
7308,2020-09-01,GENE,N,Jordan,GISAID,202,93,0.6473097991478994
7309,2020-09-01,GENE,N,Kenya,GISAID,23,1,6.854433962264143
7310,2020-09-01,GENE,N,Latvia,GISAID,399,348,0.34169404684450194
7311,2020-09-01,GENE,N,Lebanon,GISAID,11,5,0.6556415094339616
7312,2020-09-01,GENE,N,Lithuania,GISAID,41,12,1.0182311320754707
7313,2020-09-01,GENE,N,Luxembourg,GISAID,49,18,0.8112735849056595
7314,2020-09-01,GENE,N,Madagascar,GISAID,2,1,0.596037735849056
7315,2020-09-01,GENE,N,Malaysia,GISAID,38,7,1.6178167115902948
7316,2020-09-01,GENE,N,Malta,GISAID,9,7,0.38316711590296454
7317,2020-09-01,GENE,N,Mexico,GISAID,115,40,0.8568042452830179
7318,2020-09-01,GENE,N,Mozambique,GISAID,27,11,0.7315008576329324
7319,2020-09-01,GENE,N,Netherlands,GISAID,524,225,0.6940528301886785
7320,2020-09-01,GENE,N,New Zealand,GISAID,104,39,0.7947169811320746
7321,2020-09-01,GENE,N,Nigeria,GISAID,4,1,1.192075471698112
7322,2020-09-01,GENE,N,Northern Mariana Islands,GISAID,5,2,0.7450471698113199
7323,2020-09-01,GENE,N,North Macedonia,GISAID,25,12,0.6208726415094333
7324,2020-09-01,GENE,N,Norway,GISAID,449,141,0.94901043757527
7325,2020-09-01,GENE,N,Not available,GISAID,70,197,0.10589502921176121
7326,2020-09-01,GENE,N,Oman,GISAID,26,13,0.596037735849056
7327,2020-09-01,GENE,N,Pakistan,GISAID,3,1,0.894056603773584
7328,2020-09-01,GENE,N,Paraguay,GISAID,3,1,0.894056603773584
7329,2020-09-01,GENE,N,Peru,GISAID,152,106,0.42734781060875715
7330,2020-09-01,GENE,N,Philippines,GISAID,2,3,0.19867924528301864
7331,2020-09-01,GENE,N,Poland,GISAID,26,18,0.43047169811320707
7332,2020-09-01,GENE,N,Portugal,GISAID,2,2,0.298018867924528
7333,2020-09-01,GENE,N,Qatar,GISAID,40,1,11.920754716981119
7334,2020-09-01,GENE,N,Romania,GISAID,14,6,0.6953773584905654
7335,2020-09-01,GENE,N,Russian Federation,GISAID,995,473,0.6269107263951487
7336,2020-09-01,GENE,N,Senegal,GISAID,21,7,0.894056603773584
7337,2020-09-01,GENE,N,Serbia,GISAID,26,15,0.5165660377358485
7338,2020-09-01,GENE,N,Singapore,GISAID,64,29,0.6576968119713721
7339,2020-09-01,GENE,N,Slovakia,GISAID,26,9,0.8609433962264141
7340,2020-09-01,GENE,N,Slovenia,GISAID,176,36,1.45698113207547
7341,2020-09-01,GENE,N,South Africa,GISAID,1011,508,0.5931044792749957
7342,2020-09-01,GENE,N,Spain,GISAID,1260,264,1.4223627787307016
7343,2020-09-01,GENE,N,Sweden,GISAID,193,133,0.4324634699957436
7344,2020-09-01,GENE,N,Switzerland,GISAID,683,171,1.1903326713008926
7345,2020-09-01,GENE,N,Togo,GISAID,14,6,0.6953773584905654
7346,2020-09-01,GENE,N,Trinidad and Tobago,GISAID,11,7,0.4683153638814011
7347,2020-09-01,GENE,N,Tunisia,GISAID,36,9,1.192075471698112
7348,2020-09-01,GENE,N,Turkey,GISAID,45,16,0.8381780660377349
7349,2020-09-01,GENE,N,Uganda,GISAID,57,40,0.4246768867924524
7350,2020-09-01,GENE,N,United Arab Emirates,GISAID,205,68,0.8984392341842387
7351,2020-09-01,GENE,N,United Kingdom,GISAID,25372,9918,0.7623850289353825
7352,2020-09-01,GENE,N,United States,GISAID,10081,1966,1.5281425267279587
7353,2020-09-01,GENE,N,Zimbabwe,GISAID,11,6,0.5463679245283013
7354,2020-09-01,GENE,ORF10,Argentina,GISAID,0,10,
7355,2020-09-01,GENE,ORF10,Australia,GISAID,5,8,0.16666666666666685
7356,2020-09-01,GENE,ORF10,Austria,GISAID,1,1,0.266666666666667
7357,2020-09-01,GENE,ORF10,Brazil,GISAID,6,1,1.600000000000002
7358,2020-09-01,GENE,ORF10,Canada,GISAID,11,4,0.7333333333333342
7359,2020-09-01,GENE,ORF10,Chile,GISAID,1,2,0.1333333333333335
7360,2020-09-01,GENE,ORF10,Colombia,GISAID,0,1,
7361,2020-09-01,GENE,ORF10,Czechia,GISAID,2,2,0.266666666666667
7362,2020-09-01,GENE,ORF10,Denmark,GISAID,739,2,98.53333333333345
7363,2020-09-01,GENE,ORF10,Egypt,GISAID,4,1,1.066666666666668
7364,2020-09-01,GENE,ORF10,France,GISAID,50,4,3.3333333333333375
7365,2020-09-01,GENE,ORF10,Germany,GISAID,85,18,1.2592592592592609
7366,2020-09-01,GENE,ORF10,Hong Kong,GISAID,6,6,0.266666666666667
7367,2020-09-01,GENE,ORF10,Iceland,GISAID,464,1,123.73333333333349
7368,2020-09-01,GENE,ORF10,India,GISAID,17,7,0.6476190476190484
7369,2020-09-01,GENE,ORF10,Indonesia,GISAID,2,2,0.266666666666667
7370,2020-09-01,GENE,ORF10,Japan,GISAID,4,11,0.0969696969696971
7371,2020-09-01,GENE,ORF10,Lithuania,GISAID,12,2,1.600000000000002
7372,2020-09-01,GENE,ORF10,Mexico,GISAID,5,4,0.3333333333333337
7373,2020-09-01,GENE,ORF10,Netherlands,GISAID,127,1,33.86666666666671
7374,2020-09-01,GENE,ORF10,Paraguay,GISAID,0,1,
7375,2020-09-01,GENE,ORF10,Peru,GISAID,1,1,0.266666666666667
7376,2020-09-01,GENE,ORF10,Russian Federation,GISAID,5,13,0.10256410256410269
7377,2020-09-01,GENE,ORF10,Slovenia,GISAID,5,2,0.6666666666666674
7378,2020-09-01,GENE,ORF10,South Africa,GISAID,7,2,0.9333333333333346
7379,2020-09-01,GENE,ORF10,Spain,GISAID,806,6,35.822222222222265
7380,2020-09-01,GENE,ORF10,Switzerland,GISAID,128,1,34.133333333333375
7381,2020-09-01,GENE,ORF10,United Kingdom,GISAID,6743,115,15.635942028985529
7382,2020-09-01,GENE,ORF10,United States,GISAID,138,68,0.5411764705882359
7383,2020-09-01,GENE,ORF1ab,Albania,GISAID,1,4,0.068998025
7384,2020-09-01,GENE,ORF1ab,Angola,GISAID,37,26,0.3927579884615385
7385,2020-09-01,GENE,ORF1ab,Argentina,GISAID,314,193,0.4490234165803109
7386,2020-09-01,GENE,ORF1ab,Armenia,GISAID,29,43,0.18613420697674418
7387,2020-09-01,GENE,ORF1ab,Australia,GISAID,3470,3236,0.29594950154511745
7388,2020-09-01,GENE,ORF1ab,Austria,GISAID,295,242,0.3364366508264463
7389,2020-09-01,GENE,ORF1ab,Bahamas,GISAID,7,6,0.32199078333333336
7390,2020-09-01,GENE,ORF1ab,Bahrain,GISAID,19,15,0.34958999333333335
7391,2020-09-01,GENE,ORF1ab,Bangladesh,GISAID,62,83,0.20616277349397594
7392,2020-09-01,GENE,ORF1ab,Belgium,GISAID,1275,1479,0.23792422413793107
7393,2020-09-01,GENE,ORF1ab,Belize,GISAID,5,7,0.19713721428571432
7394,2020-09-01,GENE,ORF1ab,"Bonaire, Sint Eustatius and Saba",GISAID,28,24,0.32199078333333336
